step,loss
578,0.00055
579,0.00175
580,0.00104
581,0.00055
582,0.00054
583,0.0007
584,0.00156
585,0.00103
586,0.00048
587,0.00092
588,0.00067
589,0.00131
590,0.00092
591,0.00695
592,0.00064
593,0.00154
594,0.00079
595,0.00057
596,0.00095
597,0.00078
598,0.00049
599,0.00185
600,0.00149
601,0.00053
602,0.0029
603,0.00196
604,0.00694
605,0.00043
606,0.00413
607,0.00095
608,0.00062
609,0.00052
610,0.00045
611,0.00092
612,0.00071
613,0.00091
614,0.00128
615,0.00567
616,0.00059
617,0.00163
618,0.00212
619,0.00051
620,0.00051
621,0.8492
622,0.00147
623,0.0009
624,0.00109
625,0.00073
626,0.0023
627,0.0026
628,0.044
629,0.00408
630,0.00185
631,0.34347
632,0.00087
633,0.00093
634,0.00096
635,0.00293
636,0.04171
637,0.0006
638,0.00843
639,0.00427
640,0.00188
641,0.0606
642,0.00756
643,0.00283
644,0.00389
645,0.00146
646,0.01973
647,0.00062
648,0.00747
649,0.0027
650,0.00134
651,0.0008
652,0.00098
653,0.00147
654,0.00042
655,0.00119
656,0.00181
657,0.00159
658,0.00105
659,0.00817
660,0.05926
661,0.00176
662,0.00238
663,0.00388
664,0.08355
665,0.00096
666,0.00045
667,0.00321
668,0.00087
669,0.00138
670,0.0006
671,0.00098
672,0.12377
673,0.00095
674,0.00049
675,0.00551
676,0.00224
677,0.00062
678,0.0011
679,0.00107
680,0.00087
681,0.00271
682,0.00124
683,0.01041
684,0.03222
685,0.00324
686,0.00213
687,0.00068
688,0.00256
689,0.00216
690,0.00059
691,0.00121
692,0.02175
693,0.00096
694,0.00164
695,0.0215
696,0.0014
697,0.00154
698,0.01164
699,0.00207
700,0.00086
701,0.00343
702,0.00064
703,0.29438
704,0.00078
705,0.00052
706,0.00296
707,0.00068
708,0.00125
709,0.00071
710,0.00097
711,0.00098
712,0.00058
713,0.00134
714,0.01507
715,0.00183
716,0.00096
717,0.00074
718,0.00041
719,0.00051
720,0.00142
721,0.00145
722,0.00039
723,0.00106
724,0.00042
725,0.00118
726,0.00055
727,0.00042
728,0.0005
729,0.00072
730,0.0009
731,0.00045
732,0.0004
733,0.00058
734,0.00074
735,0.00045
736,0.00135
737,0.09331
738,0.00066
739,0.00061
740,0.00065
741,0.00058
742,0.00103
743,0.00285
744,0.00033
745,0.00075
746,0.00071
747,0.00661
748,0.00081
749,0.00052
750,0.00048
751,0.00052
752,0.00056
753,0.00104
754,0.00032
755,0.00051
756,0.00086
757,0.00086
758,0.00042
759,0.00055
760,0.00093
761,0.0008
762,0.00073
763,0.00045
764,0.00088
765,0.0004
766,0.00057
767,0.00105
768,0.00062
769,0.00127
770,0.00263
771,0.00076
772,0.00067
773,0.00051
774,0.00146
775,0.00211
776,0.0009
777,0.0005
778,0.00164
779,0.00096
780,0.00121
781,0.00082
782,0.00133
783,0.00049
784,0.00257
785,0.00581
786,0.00038
787,0.00054
788,0.00151
789,0.00122
790,0.00058
791,0.00086
792,0.00041
793,0.00065
794,0.0009
795,0.00066
796,0.00067
797,0.00113
798,0.00088
799,0.0004
800,0.00036
801,0.0004
802,0.00088
803,0.00043
804,0.00063
805,0.00023
806,0.00048
807,0.00056
808,0.0007
809,0.00059
810,0.00053
811,0.00103
812,0.00083
813,0.0016
814,0.00045
815,0.00066
816,0.0008
817,0.00051
818,0.0077
819,0.00208
820,0.00251
821,0.00052
822,0.00038
823,0.00098
824,0.00069
825,0.00078
826,0.00056
827,0.00158
828,0.0006
829,0.00147
830,0.0012
831,0.00045
832,0.0004
833,0.00061
834,0.00063
835,0.00041
836,0.00256
837,0.00048
838,0.00029
839,0.001
840,0.00052
841,0.00233
842,0.00062
843,0.00317
844,0.00169
845,0.00154
846,0.00054
847,0.00288
848,0.00107
849,0.00035
850,0.00038
851,0.0006
852,0.00075
853,0.00037
854,0.00257
855,0.00579
856,0.00085
857,0.00082
858,0.00087
859,0.00158
860,0.00052
861,0.00091
862,0.00127
863,0.00092
864,0.00085
865,0.0003
866,0.00109
867,0.00036
868,0.0006
869,0.00049
870,0.00033
871,0.00057
872,0.00078
873,0.00164
874,0.00071
875,0.00033
876,0.00048
877,0.00042
878,0.00058
879,0.0009
880,0.00061
881,0.00041
882,0.00278
883,0.00068
884,0.00053
885,0.00275
886,0.00063
887,0.00081
888,0.00045
889,0.00118
890,0.00056
891,0.00052
892,0.00045
893,0.00041
894,0.00034
895,0.02697
896,0.00098
897,0.00148
898,0.00033
899,0.001
900,0.00037
901,0.00055
902,0.00368
903,0.00033
904,0.00331
905,0.00048
906,0.00105
907,0.00171
908,0.00086
909,0.00076
910,0.00092
911,0.00093
912,0.00036
913,0.00033
914,0.00073
915,0.00079
916,0.00041
917,0.0022
918,0.0005
919,0.00059
920,0.00056
921,0.00036
922,0.00061
923,0.00065
924,0.00036
925,0.00059
926,0.00037
927,0.0007
928,0.00401
929,0.00057
930,0.00034
931,0.00037
932,0.00155
933,0.00216
934,0.00068
935,0.00044
936,0.00046
937,0.00031
938,0.00098
939,0.00098
940,0.0089
941,0.00055
942,0.00167
943,0.0004
944,0.00098
945,0.00906
946,0.00047
947,0.0004
948,0.00042
949,0.00044
950,0.00069
951,0.00109
952,0.00039
953,0.00108
954,0.0004
955,0.00049
956,0.00101
957,0.00062
958,0.00039
959,0.00026
960,0.00036
961,0.00046
962,0.00063
963,0.00143
964,0.00074
965,0.00094
966,0.00138
967,0.00094
968,0.00024
969,0.00067
970,0.00036
971,0.00073
972,0.0007
973,0.00027
974,0.00041
975,0.00047
976,0.00093
977,0.00035
978,0.00094
979,0.00037
980,0.00027
981,0.00054
982,0.00071
983,0.00105
984,0.00058
985,0.0008
986,0.00065
987,0.00049
988,0.00054
989,0.00056
990,0.00326
991,0.00062
992,0.00038
993,0.00037
994,0.00066
995,0.00084
996,0.00089
997,0.00035
998,0.00081
999,0.00058
1000,0.00104
1001,0.00046
1002,0.00029
1003,0.00041
1004,0.00076
1005,0.00217
1006,0.00054
1007,0.00127
1008,0.00039
1009,0.00163
1010,0.00043
1011,0.00129
1012,0.00056
1013,0.00062
1014,0.00127
1015,0.0004
1016,0.00057
1017,0.00044
1018,0.65172
1019,0.52146
1020,0.00052
1021,0.00222
1022,0.00038
1023,0.00072
1024,0.00168
1025,0.00138
1026,0.00392
1027,0.99901
1028,0.2034
1029,0.07859
1030,0.00226
1031,0.01287
1032,0.01582
1033,0.00423
1034,0.00156
1035,0.00094
1036,0.0044
1037,0.00163
1038,0.0245
1039,0.00118
1040,0.00139
1041,0.00799
1042,0.00356
1043,0.00161
1044,0.00161
1045,0.00211
1046,0.00377
1047,0.00913
1048,0.00118
1049,0.0005
1050,0.00076
1051,0.01374
1052,0.00469
1053,0.00203
1054,0.00168
1055,0.00087
1056,0.00123
1057,0.0012
1058,0.00162
1059,0.59068
1060,0.00061
1061,0.00651
1062,0.00074
1063,2.43201
1064,0.01664
1065,0.00077
1066,0.00836
1067,0.00146
1068,0.43524
1069,0.00103
1070,0.12291
1071,0.00284
1072,0.39129
1073,0.00119
1074,0.00287
1075,0.00556
1076,0.00479
1077,0.01774
1078,0.00301
1079,0.02578
1080,0.00393
1081,0.0037
1082,0.01356
1083,0.05281
1084,0.00559
1085,0.0069
1086,0.00327
1087,0.00318
1088,0.00643
1089,0.00528
1090,0.00045
1091,0.00869
1092,0.1251
1093,0.01136
1094,0.07523
1095,0.00343
1096,0.00214
1097,0.00152
1098,0.00091
1099,0.00364
1100,0.00056
1101,0.00676
1102,0.00521
1103,0.04193
1104,0.00638
1105,0.00081
1106,0.00058
1107,0.00236
1108,0.00503
1109,0.00058
1110,0.00151
1111,0.00309
1112,0.00062
1113,0.00145
1114,0.00054
1115,0.00243
1116,0.00064
1117,0.00309
1118,0.00377
1119,0.00531
1120,0.00032
1121,0.00149
1122,0.00364
1123,0.00553
1124,0.02182
1125,0.0028
1126,0.00336
1127,0.00091
1128,0.00152
1129,0.00109
1130,0.00276
1131,0.00369
1132,0.0015
1133,0.00025
1134,0.00318
1135,0.00096
1136,0.00139
1137,0.05392
1138,0.00327
1139,0.0015
1140,0.00749
1141,0.00076
1142,3.74213
1143,0.00114
1144,0.00118
1145,0.00131
1146,0.00148
1147,0.00255
1148,0.00497
1149,0.00131
1150,0.00194
1151,0.00294
1152,0.00673
1153,0.00143
1154,0.00511
1155,0.00222
1156,0.00507
1157,0.0222
1158,0.03036
1159,0.00171
1160,0.00287
1161,0.00258
1162,0.00242
1163,0.00268
1164,0.00599
1165,0.00583
1166,0.00118
1167,0.00303
1168,0.0099
1169,0.00246
1170,0.00372
1171,0.00288
1172,0.00204
1173,0.04606
1174,0.00257
1175,0.00378
1176,0.00266
1177,0.0022
1178,0.00392
1179,0.0029
1180,0.00202
1181,0.00225
1182,0.00562
1183,0.00258
1184,0.03792
1185,0.00258
1186,0.00136
1187,0.00518
1188,0.00393
1189,0.64673
1190,0.0022
1191,0.00228
1192,0.00219
1193,0.00561
1194,0.0046
1195,0.01222
1196,0.00147
1197,0.01049
1198,0.0016
1199,0.00226
1200,0.00337
1201,0.00668
1202,0.00119
1203,0.00329
1204,0.00149
1205,0.00268
1206,0.00163
1207,0.00471
1208,0.00257
1209,0.00206
1210,0.00257
1211,0.00127
1212,0.00225
1213,0.00402
1214,0.00238
1215,0.00194
1216,0.00955
1217,0.00146
1218,0.01467
1219,0.00228
1220,0.0036
1221,0.00198
1222,0.00733
1223,0.00153
1224,0.00451
1225,0.00588
1226,0.00282
1227,0.00638
1228,0.00609
1229,0.00713
1230,0.00571
1231,0.00201
1232,0.00163
1233,0.00106
1234,0.00468
1235,0.00346
1236,0.02202
1237,0.00212
1238,0.00141
1239,0.00139
1240,0.00295
1241,0.00197
1242,0.00313
1243,0.00456
1244,0.00249
1245,0.01965
1246,0.00211
1247,0.00077
1248,0.00847
1249,0.00235
1250,0.00132
1251,0.00091
1252,0.00087
1253,0.00105
1254,0.00086
1255,0.00168
1256,0.00147
1257,0.00217
1258,0.00184
1259,0.00131
1260,0.00203
1261,0.00155
1262,0.00131
1263,0.0008
1264,0.00165
1265,0.00129
1266,0.00098
1267,0.00181
1268,0.00111
1269,0.00157
1270,0.00205
1271,0.00164
1272,0.00067
1273,0.00225
1274,0.00106
1275,0.00088
1276,0.00569
1277,0.00228
1278,0.00171
1279,0.00113
1280,0.00183
1281,0.00103
1282,0.00282
1283,0.001
1284,0.06984
1285,0.00256
1286,0.00202
1287,0.00087
1288,0.00237
1289,0.00153
1290,0.00131
1291,0.00152
1292,0.00105
1293,0.00264
1294,0.00238
1295,0.00468
1296,0.00128
1297,0.00154
1298,0.00477
1299,0.00312
1300,0.00329
1301,0.00237
1302,0.00226
1303,0.00156
1304,0.00166
1305,0.00213
1306,0.00289
1307,0.00942
1308,0.00113
1309,0.01386
1310,0.00125
1311,0.00306
1312,0.00075
1313,0.00739
1314,0.0063
1315,0.00135
1316,0.00304
1317,0.0017
1318,0.00378
1319,0.00462
1320,0.00096
1321,0.00189
1322,0.00139
1323,0.00215
1324,0.00159
1325,0.0018
1326,0.00069
1327,0.00348
1328,0.00135
1329,0.00103
1330,0.00165
1331,0.00296
1332,0.00065
1333,0.00767
1334,0.00182
1335,0.00085
1336,0.00129
1337,0.00076
1338,0.00361
1339,0.00158
1340,0.00104
1341,0.00102
1342,0.00122
1343,0.00096
1344,0.00051
1345,0.00953
1346,0.00191
1347,0.00223
1348,0.00234
1349,0.0013
1350,0.00076
1351,0.00247
1352,0.0012
1353,0.00043
1354,0.0022
1355,0.00094
1356,0.00146
1357,0.00249
1358,0.00123
1359,0.00059
1360,0.00161
1361,0.00077
1362,0.0012
1363,0.00253
1364,0.00146
1365,0.00203
1366,0.00143
1367,0.00113
1368,0.00086
1369,0.0023
1370,0.00213
1371,0.00103
1372,0.00656
1373,0.00108
1374,0.00117
1375,0.00085
1376,0.002
1377,0.00167
1378,0.00123
1379,0.00137
1380,0.00106
1381,0.0007
1382,0.00076
1383,0.00082
1384,0.00116
1385,0.00134
1386,0.00078
1387,0.00053
1388,0.00191
1389,0.32249
1390,0.00154
1391,0.01613
1392,0.00084
1393,0.00107
1394,0.00133
1395,0.00138
1396,0.00095
1397,0.0017
1398,0.01716
1399,0.00163
1400,0.00225
1401,0.00127
1402,0.00251
1403,0.00152
1404,0.00103
1405,0.00104
1406,0.00244
1407,0.00134
1408,0.00062
1409,0.01178
1410,0.10268
1411,0.0971
1412,0.00307
1413,0.00175
1414,0.00176
1415,0.00134
1416,0.00239
1417,0.00063
1418,0.00171
1419,0.00445
1420,0.00476
1421,0.00152
1422,0.00291
1423,0.01593
1424,0.00772
1425,0.00052
1426,0.00601
1427,0.00329
1428,0.0011
1429,0.00116
1430,0.00228
1431,0.00089
1432,0.00684
1433,0.0012
1434,0.00261
1435,0.00351
1436,0.00146
1437,0.00137
1438,0.00083
1439,0.00882
1440,0.00214
1441,0.00065
1442,0.00095
1443,0.01154
1444,0.0009
1445,0.0015
1446,0.0006
1447,0.00107
1448,0.00239
1449,0.00108
1450,0.00062
1451,0.00093
1452,0.00132
1453,0.00102
1454,0.00153
1455,0.0044
1456,0.00129
1457,0.0021
1458,0.00084
1459,0.0005
1460,0.00303
1461,0.00154
1462,0.00082
1463,0.00073
1464,0.00059
1465,0.00105
1466,0.00061
1467,0.00436
1468,0.0014
1469,0.00077
1470,0.00105
1471,0.00192
1472,0.00105
1473,0.16861
1474,0.00105
1475,0.00051
1476,0.00144
1477,0.00151
1478,0.00079
1479,0.00053
1480,0.00141
1481,0.00132
1482,0.00128
1483,0.00053
1484,0.00089
1485,0.00084
1486,0.0014
1487,0.00098
1488,0.08869
1489,0.00081
1490,0.00051
1491,0.00615
1492,0.00069
1493,0.00081
1494,0.00142
1495,0.00233
1496,0.00098
1497,0.00307
1498,0.00125
1499,0.00114
1500,0.00094
1501,0.00232
1502,0.00062
1503,0.00061
1504,0.00042
1505,0.00168
1506,0.00332
1507,0.00072
1508,0.00098
1509,0.00183
1510,0.00138
1511,0.004
1512,0.00135
1513,0.001
1514,0.00175
1515,0.12589
1516,0.00069
1517,0.00138
1518,0.00169
1519,0.00314
1520,0.00074
1521,0.00041
1522,0.00132
1523,0.00204
1524,0.00161
1525,0.00276
1526,0.00152
1527,0.00199
1528,0.00099
1529,0.0012
1530,0.00079
1531,0.00059
1532,0.00262
1533,0.00203
1534,0.00078
1535,0.00095
1536,0.00281
1537,0.00109
1538,0.00099
1539,0.00047
1540,0.00095
1541,0.00048
1542,0.00058
1543,0.00072
1544,0.00073
1545,0.00046
1546,0.00064
1547,0.00075
1548,0.00113
1549,0.00033
1550,0.0007
1551,0.00074
1552,0.00111
1553,0.00061
1554,0.00074
1555,0.00082
1556,0.00061
1557,0.00081
1558,0.00067
1559,0.00048
1560,0.00056
1561,0.00073
1562,0.00054
1563,0.00148
1564,0.0004
1565,0.0009
1566,0.00066
1567,0.0018
1568,0.00464
1569,0.00115
1570,0.00071
1571,0.00068
1572,0.00083
1573,0.00052
1574,0.00077
1575,0.0003
1576,0.00115
1577,0.00072
1578,0.00066
1579,0.00074
1580,0.00045
1581,0.00061
1582,0.00515
1583,0.00046
1584,0.00049
1585,0.00047
1586,0.0016
1587,0.00054
1588,0.00071
1589,0.00048
1590,0.00065
1591,0.18034
1592,0.00114
1593,0.00116
1594,0.00792
1595,0.00121
1596,0.001
1597,0.00031
1598,0.00047
1599,0.00066
1600,0.00034
1601,0.00029
1602,0.00108
1603,0.00041
1604,0.00045
1605,0.0005
1606,0.00065
1607,0.00067
1608,0.00043
1609,0.00042
1610,0.00084
1611,0.00064
1612,0.00064
1613,0.00045
1614,0.00049
1615,0.00021
1616,0.00036
1617,0.2653
1618,0.00059
1619,0.00056
1620,0.00035
1621,0.00095
1622,0.00079
1623,0.00117
1624,0.00039
1625,0.00253
1626,0.00135
1627,0.00045
1628,0.00046
1629,0.00095
1630,0.00195
1631,0.00071
1632,0.00132
1633,0.00052
1634,0.0013
1635,0.00033
1636,0.00091
1637,0.0021
1638,0.00043
1639,0.00053
1640,0.00182
1641,0.11542
1642,0.00042
1643,0.0012
1644,0.00114
1645,0.0007
1646,0.00164
1647,0.00103
1648,0.00051
1649,0.00039
1650,0.00119
1651,0.00278
1652,0.00139
1653,0.00043
1654,0.00062
1655,0.00041
1656,0.00084
1657,0.00147
1658,0.0012
1659,0.00132
1660,0.00073
1661,0.00265
1662,0.00149
1663,0.0022
1664,0.00027
1665,0.00082
1666,0.00102
1667,0.0008
1668,0.00095
1669,0.00092
1670,0.00096
1671,0.00046
1672,0.00055
1673,0.00459
1674,0.00059
1675,0.00049
1676,0.00063
1677,0.00042
1678,0.00081
1679,0.00066
1680,0.00037
1681,0.00565
1682,0.00072
1683,0.00037
1684,0.00037
1685,0.00336
1686,0.0011
1687,0.00021
1688,0.00054
1689,0.00062
1690,0.0004
1691,0.00041
1692,0.00066
1693,0.00043
1694,0.001
1695,0.00162
1696,0.0016
1697,0.00049
1698,0.00244
1699,0.00048
1700,0.00078
1701,0.00182
1702,0.00053
1703,0.00056
1704,0.00069
1705,0.00038
1706,0.0004
1707,0.00332
1708,0.00337
1709,0.00029
1710,0.00029
1711,0.01563
1712,0.00125
1713,0.00059
1714,0.00055
1715,0.00092
1716,0.00039
1717,0.00088
1718,0.00078
1719,0.00043
1720,0.00083
1721,0.00084
1722,0.00079
1723,0.00042
1724,0.00039
1725,0.00055
1726,0.00038
1727,0.00066
1728,0.00076
1729,0.00064
1730,0.0005
1731,0.0005
1732,0.0003
1733,0.00154
1734,0.00051
1735,0.00045
1736,0.00127
1737,0.00066
1738,0.06406
1739,0.002
1740,0.0018
1741,0.00058
1742,0.00073
1743,0.00468
1744,0.00095
1745,0.00077
1746,0.00045
1747,0.00251
1748,0.00057
1749,0.00045
1750,0.0003
1751,0.00034
1752,0.00126
1753,0.00048
1754,0.00051
1755,0.00063
1756,0.00085
1757,0.00138
1758,0.00088
1759,0.00103
1760,0.00217
1761,0.00148
1762,0.00069
1763,0.00107
1764,0.28515
1765,0.00089
1766,0.00048
1767,0.00063
1768,0.00044
1769,0.00179
1770,0.00053
1771,0.00103
1772,0.00083
1773,0.00058
1774,0.00091
1775,0.00131
1776,0.00038
1777,0.00044
1778,0.00028
1779,0.00062
1780,0.00051
1781,0.00034
1782,0.00035
1783,0.0004
1784,0.00064
1785,0.00036
1786,0.00051
1787,0.0003
1788,0.00035
1789,0.00086
1790,0.00032
1791,0.0003
1792,0.00039
1793,0.00024
1794,0.00097
1795,0.00071
1796,0.00048
1797,0.00072
1798,0.0004
1799,0.00022
1800,0.00135
1801,0.00032
1802,0.00021
1803,0.0046
1804,0.0005
1805,0.00038
1806,0.00055
1807,0.00032
1808,0.00043
1809,0.00053
1810,0.00061
1811,0.00044
1812,0.00082
1813,0.00028
1814,0.00038
1815,0.0005
1816,0.0003
1817,0.00035
1818,0.00092
1819,0.00493
1820,0.00026
1821,0.00043
1822,0.00071
1823,0.00204
1824,0.00072
1825,0.00089
1826,0.00028
1827,0.00032
1828,0.00062
1829,0.00043
1830,0.00127
1831,0.0004
1832,0.00023
1833,0.00027
1834,0.0012
1835,0.00076
1836,0.00045
1837,0.00037
1838,0.00026
1839,0.00071
1840,0.00028
1841,0.00063
1842,0.00028
1843,0.00094
1844,0.00024
1845,0.00042
1846,0.00056
1847,0.00093
1848,0.00058
1849,0.00085
1850,0.00048
1851,0.0011
1852,0.00042
1853,0.00055
1854,0.00042
1855,0.00025
1856,0.00048
1857,0.00097
1858,0.00064
1859,0.00023
1860,0.00049
1861,0.00083
1862,0.00033
1863,0.00116
1864,0.0003
1865,0.0003
1866,0.0004
1867,0.00092
1868,0.00046
1869,0.03649
1870,0.00154
1871,0.00043
1872,0.0011
1873,0.00045
1874,0.06721
