step,loss
220,0.7002
221,0.29673
222,0.45832
223,1.0089
224,0.68454
225,0.86929
226,0.87521
227,0.57972
228,0.24145
229,0.25633
230,0.43206
231,0.24056
232,0.33602
233,0.46292
234,0.29378
235,0.37654
236,0.14513
237,0.12925
238,1.61266
239,0.21184
240,0.77231
241,0.42259
242,0.38343
243,0.30194
244,0.49053
245,1.25899
246,0.33554
247,0.33802
248,0.77736
249,0.23302
250,0.47207
251,1.08554
252,0.36344
253,0.33096
254,0.12954
255,0.6169
256,0.25009
257,0.54715
258,0.57
259,0.39642
260,0.43135
261,0.74855
262,0.20662
263,0.31498
264,0.23223
265,0.10904
266,0.37239
267,0.3771
268,0.41189
269,0.21992
270,0.28762
271,0.29853
272,0.32443
273,0.32333
274,0.10392
275,0.22383
276,1.07808
277,1.43385
278,0.18231
279,0.54159
280,0.72264
281,0.28319
282,0.43431
283,0.53172
284,0.3574
285,0.19236
286,0.69386
287,0.30656
288,0.82454
289,0.64496
290,0.52971
291,0.4785
292,0.36351
293,0.57774
294,0.87479
295,0.70297
296,0.28305
297,0.55673
298,0.45675
299,0.45582
300,1.15406
301,0.2264
302,0.34136
303,0.07565
304,0.3653
305,0.08529
306,0.07581
307,0.43963
308,0.09003
309,0.25481
310,0.77748
311,0.29394
312,0.63689
313,0.07536
314,0.65679
315,0.36396
316,0.11095
317,0.22931
318,0.55315
319,1.59179
320,0.47829
321,0.22107
322,0.3815
323,0.24831
324,0.07038
325,0.44532
326,0.44423
327,0.35901
328,0.06008
329,0.07762
330,0.43215
331,0.19514
332,0.75126
333,1.1992
334,0.31289
335,0.66447
336,0.3818
337,0.53017
338,0.51332
339,0.68357
340,0.35731
341,0.38078
342,0.86914
343,0.504
344,0.51855
345,0.37463
346,0.24048
347,0.56582
348,0.52406
349,0.36311
350,0.34604
351,0.06559
352,0.23151
353,0.16907
354,0.48923
355,0.20619
356,0.49412
357,0.2795
358,0.83726
359,0.16412
360,0.44589
361,0.48553
362,0.84967
363,0.19511
364,1.48388
365,0.14946
366,0.40333
367,0.23692
368,0.17415
369,0.33464
370,0.27625
371,0.42317
372,0.11731
373,0.64361
374,0.49184
375,0.72627
376,1.5697
377,0.85821
378,0.1746
379,0.16616
380,0.42798
381,0.17018
382,0.31699
383,0.48228
384,0.35789
385,0.15274
386,0.45274
387,0.30005
388,0.30581
389,0.3674
390,0.26254
391,0.60638
392,0.06804
393,0.38739
394,0.05186
395,0.42848
396,0.06511
397,0.69122
398,0.68709
399,0.37869
400,0.0839
401,0.31866
402,0.09408
403,0.4931
404,0.53377
405,0.65102
406,1.56625
407,0.46549
408,0.36889
409,0.67371
410,0.49648
411,0.0454
412,0.44378
413,0.37607
414,0.61436
415,0.45799
416,0.19766
417,0.23836
418,0.04343
419,0.30553
420,0.18935
421,0.24662
422,0.47366
423,0.21343
424,0.33559
425,0.09347
426,0.5621
427,0.62865
428,0.31341
429,0.04936
430,0.33419
431,0.23315
432,0.24564
433,0.20415
434,0.67055
435,0.43672
436,0.62519
437,0.28728
438,0.30558
439,0.17512
440,0.24035
441,0.15102
442,0.20144
443,0.24557
444,0.03582
445,0.1632
446,0.17232
447,0.15666
448,0.31418
449,0.0407
450,2.65017
451,0.23663
452,0.3356
453,0.29913
454,0.34779
455,0.28581
456,0.30864
457,0.13754
458,0.20057
459,0.29333
460,0.15929
461,0.12504
462,0.14578
463,0.15081
464,0.04354
465,0.03891
466,0.09793
467,0.31409
468,0.21651
469,0.02937
470,0.02877
471,0.29666
472,0.18597
473,0.37765
474,0.13925
475,0.03035
476,0.58484
477,0.06498
478,0.07732
479,0.13302
480,0.09864
481,0.36566
482,0.45102
483,0.26482
484,0.36378
485,0.11663
486,0.23078
487,0.16815
488,0.02674
489,0.33149
490,0.10685
491,0.06626
492,0.11894
493,0.1928
494,0.03289
495,0.11591
496,0.14233
497,0.02785
498,0.76324
499,0.03387
500,0.02689
501,0.30225
502,0.02795
503,0.40352
504,0.20382
505,0.06884
506,0.02822
507,0.25196
508,0.19872
509,0.12013
510,0.24335
511,0.11873
512,0.08466
513,0.21873
514,0.08438
515,0.03623
516,0.11176
517,0.08779
518,0.17957
519,0.02951
520,0.25041
521,0.10159
522,0.07403
523,0.40712
524,0.21746
525,0.03526
526,0.09898
527,0.04223
528,0.0262
529,0.15222
530,1.79644
531,0.08918
532,0.02625
533,0.15085
534,0.02669
535,0.10687
536,0.34545
537,0.27347
538,0.08754
539,0.26287
540,0.02754
541,0.02696
542,0.17623
543,0.08208
544,0.06786
545,0.06364
546,0.82982
547,0.07406
548,0.03183
549,0.59308
550,0.34583
551,0.02275
552,0.36285
553,0.02075
554,0.37576
555,0.03569
556,0.02738
557,0.02796
558,0.03102
559,0.03521
560,0.01922
561,0.08801
562,0.0504
563,0.10974
564,0.57126
565,0.41189
566,0.26814
567,0.1168
568,0.22214
569,0.25408
570,0.02579
571,0.28415
572,0.24086
573,0.01838
574,0.39475
575,0.19073
576,0.27472
577,0.26053
578,0.31504
579,0.01933
580,0.11151
581,0.17012
582,0.02551
583,0.22299
584,0.96748
585,0.02729
586,0.02906
587,0.02366
588,0.2165
589,0.10851
590,0.20596
591,0.08999
592,0.13505
593,0.16525
594,0.15057
595,0.12586
596,0.05161
597,0.04405
598,0.02399
599,0.08684
600,0.09518
601,0.13136
602,0.18582
603,0.19784
604,0.2951
605,0.01857
606,0.05512
607,0.08134
608,0.14682
609,0.01413
610,0.0747
611,0.10895
612,0.0581
613,0.07217
614,0.03236
615,0.10422
616,0.12543
617,0.09345
618,0.11101
619,0.07915
620,0.01465
621,0.09584
622,0.01682
623,0.35679
624,0.03759
625,0.22367
626,0.25623
627,0.23609
628,0.24437
629,0.32854
630,0.7489
631,0.04239
632,0.46419
633,0.06508
634,0.37619
635,0.04921
636,0.05953
637,0.04723
638,0.01081
639,0.0664
640,0.01782
641,0.01728
642,2.0497
643,1.43651
644,0.05482
645,0.06195
646,0.06728
647,0.26334
648,0.08496
649,0.38733
650,0.04066
651,0.06535
652,0.01407
653,0.3514
654,0.0639
655,0.61704
656,0.07559
657,0.32876
658,0.0505
659,0.15393
660,0.91899
661,0.01914
662,0.02683
663,0.13147
664,0.20742
665,0.14449
666,0.02631
667,0.07084
668,0.02747
669,0.05189
670,0.0614
671,0.06022
672,0.07821
673,0.07121
674,0.0539
675,0.06884
676,0.04265
677,0.05739
678,0.24765
679,0.0815
680,0.06907
681,0.0133
682,0.04949
683,0.0131
684,0.01856
685,0.02007
686,0.02149
687,0.01019
688,0.01388
689,0.01122
690,0.05822
691,0.01215
692,0.0528
693,0.02152
694,0.04471
695,0.13581
696,1.66698
697,0.01409
698,0.13081
699,0.06105
700,0.10585
701,0.01163
702,0.07149
703,0.03179
704,0.15711
705,0.10327
706,0.1759
707,0.05025
708,0.04878
709,0.01877
710,0.26462
711,0.05358
712,0.01652
713,0.0337
714,0.08402
715,0.31334
716,0.01387
717,0.05919
718,0.05269
719,0.02238
720,0.07685
721,0.2235
722,0.0361
723,0.03616
724,0.11314
725,0.03344
726,0.04871
727,0.03464
728,0.01066
729,0.00978
730,0.01864
731,0.01139
732,0.01912
733,1.83253
734,0.06759
735,0.17421
736,0.03933
737,0.01129
738,0.03102
739,0.07567
740,0.03699
741,0.05798
742,0.04145
743,0.01464
744,0.01821
745,0.12482
746,0.09132
747,0.02071
748,0.04133
749,0.06509
750,0.01222
751,0.1083
752,0.07367
753,0.02046
754,0.08935
755,0.03717
756,0.01375
757,0.27517
758,0.06377
759,0.01206
760,0.0343
761,0.02856
762,0.0208
763,0.02313
764,0.04707
765,1.45663
766,0.01206
767,0.01114
768,0.01247
769,0.02272
770,0.01127
771,0.01049
772,0.03758
773,0.20789
774,0.49862
775,0.02658
776,0.42272
777,0.08999
778,0.40775
779,0.056
780,0.97248
781,0.09608
782,0.23396
783,0.47937
784,0.37518
785,0.11371
786,0.02326
787,0.01427
788,0.05327
789,0.01312
790,0.03371
791,0.02146
792,0.01618
793,0.05477
794,0.04258
795,0.01266
796,0.01043
797,0.03446
798,0.06982
799,0.09914
800,0.00913
801,0.0643
802,0.12946
803,0.00796
804,0.01247
805,0.04578
806,0.01254
807,0.01065
808,0.03644
809,0.0707
810,0.02449
811,0.06542
812,0.01379
813,0.03323
814,0.17645
815,0.01239
816,0.0097
817,0.01445
818,1.59031
819,0.04673
820,0.00978
821,0.04591
822,0.0497
823,0.0294
824,0.16993
825,0.06227
826,0.04956
827,0.0696
828,0.06642
829,0.14042
830,0.16177
831,0.08493
832,0.01404
833,0.49259
834,0.06507
835,0.10667
836,0.03848
837,0.04631
838,0.06336
839,0.04117
840,0.00949
841,0.13842
842,0.03056
843,0.03791
844,0.04033
845,0.05508
846,0.04126
847,0.18663
848,0.04246
849,0.01495
850,0.02954
851,0.03522
852,0.03562
853,0.02748
854,0.05893
855,0.03657
856,0.11781
857,0.01162
858,0.02961
859,0.04303
860,0.0336
861,0.04528
862,0.00825
863,0.05578
864,0.00845
865,0.0296
866,0.53975
867,0.14644
868,0.00835
869,0.00937
870,0.05384
871,0.01978
872,0.05202
873,0.02207
874,0.01512
875,0.05344
876,0.05171
877,0.26163
878,0.02867
879,0.50794
880,0.08404
881,0.02451
882,0.67005
883,0.01532
884,0.03535
885,0.01607
886,0.0725
887,0.02786
888,0.02723
889,0.05051
890,0.01148
891,0.02015
892,0.02434
893,0.02433
894,0.01688
895,0.06344
896,0.0478
897,0.02998
898,0.23197
899,0.00775
900,0.01171
901,0.00712
902,0.03246
903,0.03019
904,0.01646
905,0.00817
906,0.05753
907,0.02903
908,0.00875
909,0.02144
910,0.01391
911,0.0143
912,0.01207
913,0.04868
914,0.0126
915,0.02731
916,0.00859
917,0.0347
918,0.02535
919,0.02383
920,0.02683
921,0.02618
922,0.03052
923,0.02674
924,0.30598
925,0.08089
926,0.13668
927,0.01273
928,0.06998
929,0.01006
930,0.01618
931,0.01495
932,0.02079
933,0.01849
934,0.02666
935,0.02227
936,0.41981
937,0.0177
938,0.01271
939,0.04201
940,0.01332
941,0.05523
942,0.02755
943,0.01994
944,0.01902
945,0.00679
946,0.00855
947,0.00651
948,0.00712
949,0.02755
950,0.01989
951,0.02025
952,0.01282
953,0.02701
954,0.50137
955,0.01382
956,0.00624
957,0.05928
958,0.00516
959,0.00684
960,0.01864
961,0.01835
962,0.02302
963,0.01684
964,0.0248
965,0.03226
966,0.02465
967,0.02794
968,0.01628
969,0.0131
970,0.04132
971,0.00492
972,0.00697
973,0.02617
974,0.0183
975,0.01897
976,0.00524
977,0.00529
978,0.00512
979,0.00573
980,0.0128
981,0.89855
982,0.00606
983,0.00736
984,0.05097
985,0.02677
986,0.03355
987,0.18213
988,0.00731
989,0.01743
990,0.0279
991,0.00609
992,0.04447
993,0.65615
994,0.00756
995,0.02007
996,0.25515
997,0.02588
998,0.00695
999,0.00542
1000,0.00996
1001,0.00603
1002,0.00689
1003,0.02419
1004,0.00652
1005,0.06767
1006,0.30641
1007,0.01254
1008,0.00651
1009,0.03191
1010,2.1135
1011,0.00688
1012,0.03526
1013,0.02025
1014,0.00734
1015,0.51073
1016,0.02501
1017,0.02518
1018,0.06039
1019,0.01226
1020,0.10269
1021,0.00624
1022,0.00546
1023,0.02052
1024,0.02629
1025,0.0071
1026,0.01723
1027,0.01871
1028,2.57789
1029,0.0079
1030,0.35247
1031,0.04049
1032,0.01072
1033,0.00838
1034,0.01674
1035,0.00961
1036,0.01592
1037,0.01893
1038,0.03084
1039,0.01019
1040,0.01722
1041,0.04341
1042,0.06979
1043,0.01349
1044,0.01883
1045,0.0152
1046,0.02223
1047,0.0263
1048,0.03498
1049,0.02175
1050,0.09177
1051,0.10319
1052,0.4952
1053,0.01549
1054,0.18081
1055,0.02213
1056,0.51003
1057,0.06949
1058,0.02819
1059,0.06734
1060,0.16801
1061,0.00902
1062,0.02563
1063,0.02815
1064,0.03597
1065,0.02515
1066,0.01619
1067,0.0186
1068,0.00613
1069,0.03866
1070,0.00935
1071,0.91644
1072,0.00826
1073,0.01607
1074,0.04787
1075,0.0162
1076,0.0278
1077,0.02842
1078,0.04857
1079,0.05331
1080,0.116
1081,0.22721
1082,0.05502
1083,1.92482
1084,0.03566
1085,0.01667
1086,0.02052
1087,0.10062
1088,0.12929
1089,0.17768
1090,0.42471
1091,0.04006
1092,0.1051
1093,0.03806
1094,0.01483
1095,0.19806
1096,0.03637
1097,0.00993
1098,0.01926
1099,0.56077
1100,0.04796
1101,0.03424
1102,0.00848
1103,0.09587
1104,0.39539
1105,0.33855
1106,0.02399
1107,0.03216
1108,0.27922
1109,0.01518
1110,0.03318
1111,0.02288
1112,0.01657
1113,0.03155
1114,0.04878
1115,0.02059
1116,0.02526
1117,0.0322
1118,0.06444
1119,0.10122
1120,0.22859
1121,0.00956
1122,0.02104
1123,0.02319
1124,0.01177
1125,0.33828
1126,0.02931
1127,0.10232
1128,0.0196
1129,0.02608
1130,0.53413
1131,0.02245
1132,0.06544
1133,0.07586
1134,0.2611
1135,0.03202
1136,0.28815
1137,0.0099
1138,0.00738
1139,0.04967
1140,0.01791
1141,0.01503
1142,0.03915
1143,0.0299
1144,0.09901
1145,0.00755
1146,0.0138
1147,0.02465
1148,0.01403
1149,0.03626
1150,0.08808
1151,0.0384
1152,0.02578
1153,0.01579
1154,0.0062
1155,0.02822
1156,0.01405
1157,0.4885
1158,0.29432
1159,0.03666
1160,0.0516
1161,0.01875
1162,0.07367
1163,0.19118
1164,0.01236
1165,0.01031
1166,0.00628
1167,0.00902
1168,0.00813
1169,0.01248
1170,0.01613
1171,0.01313
1172,0.01247
1173,0.006
1174,0.0119
1175,0.00426
1176,0.00501
1177,0.00503
1178,0.0206
1179,0.01186
1180,0.00477
1181,0.00831
1182,0.03816
1183,0.00795
1184,0.00695
1185,0.01811
1186,0.01081
1187,0.00568
1188,0.02474
1189,0.06432
1190,0.01045
1191,0.02582
1192,0.02572
1193,0.02143
1194,0.00603
1195,0.01187
1196,0.06268
1197,0.01254
1198,0.01975
1199,0.01204
1200,0.01762
1201,0.0054
1202,0.02716
1203,0.00596
1204,0.0105
1205,0.15877
1206,0.00983
1207,0.05353
1208,0.01809
1209,0.00594
1210,0.01008
1211,0.00925
1212,0.00562
1213,0.00758
1214,0.00638
1215,0.01932
1216,0.00485
1217,0.01184
1218,0.00436
1219,0.01303
1220,0.00525
1221,0.00516
1222,0.00407
1223,0.00445
1224,0.03552
1225,0.00469
1226,0.01406
1227,0.02743
1228,0.00421
1229,0.00472
1230,0.00821
1231,0.00745
1232,0.04219
1233,0.00977
1234,0.07015
1235,0.0103
1236,0.00738
1237,0.00728
1238,0.00926
1239,0.00477
1240,0.02046
1241,0.00641
1242,0.01509
1243,0.01343
1244,0.03356
1245,2.36952
1246,0.091
1247,0.00417
1248,0.01523
1249,0.0118
1250,0.00768
1251,0.02013
1252,0.00835
1253,0.00834
1254,0.00899
1255,0.00736
1256,0.00679
1257,0.00629
1258,0.01443
1259,0.00845
1260,0.01103
1261,0.00781
1262,0.57279
1263,0.01744
1264,0.01612
1265,0.34592
1266,0.14326
1267,0.01817
1268,0.31077
1269,0.08919
1270,0.00474
1271,0.01865
1272,0.01415
1273,0.01113
1274,0.01037
1275,0.09368
1276,0.01392
1277,0.0168
1278,0.01294
1279,0.02275
1280,0.00839
1281,0.00696
1282,0.00973
1283,0.00534
1284,0.01465
1285,0.00641
1286,0.0044
1287,0.01871
1288,0.00682
1289,0.0065
1290,0.02784
1291,0.01284
1292,0.00462
1293,0.00551
1294,0.01838
1295,0.00407
1296,2.17161
1297,0.04777
1298,0.00486
1299,0.01208
1300,0.66473
1301,0.10537
1302,0.0157
1303,0.02592
1304,0.07761
1305,0.23239
1306,1.56245
1307,0.05731
1308,0.03899
1309,0.5359
1310,0.07143
1311,0.0631
1312,0.31262
1313,0.28149
1314,0.02582
1315,0.12918
1316,0.01073
1317,0.00557
1318,0.01148
1319,0.6778
1320,0.01297
1321,0.0225
1322,0.01214
1323,0.01105
1324,0.20368
1325,0.0153
1326,0.01729
1327,0.00577
1328,0.00883
1329,0.01547
1330,0.00905
1331,0.01339
1332,0.00599
1333,0.04636
1334,0.00541
1335,0.00638
1336,0.00807
1337,0.01437
1338,0.0218
1339,0.02532
1340,0.0115
1341,0.01113
1342,0.00863
1343,0.01435
1344,0.01978
1345,0.00756
1346,0.01847
1347,0.0687
1348,0.01424
1349,0.02078
1350,0.01446
1351,0.00491
1352,0.01778
1353,0.01701
1354,0.01581
1355,0.06044
1356,0.18544
1357,0.0205
1358,0.30598
1359,0.03083
1360,0.00756
1361,0.01671
1362,0.0138
1363,0.10982
1364,0.02593
1365,0.00577
1366,0.14171
1367,0.01816
1368,0.01335
1369,0.10085
1370,0.03379
1371,0.02114
1372,0.00534
1373,0.00432
1374,0.00608
1375,0.0113
1376,0.01127
1377,0.12836
1378,0.00641
1379,0.01477
1380,0.01492
1381,0.20885
1382,0.01332
1383,0.0283
1384,0.00483
1385,0.00398
1386,0.00392
1387,0.0036
1388,0.00967
1389,0.00374
1390,0.0112
1391,0.00829
1392,0.10246
1393,2.19695
1394,0.00648
1395,0.00987
1396,0.01775
1397,0.02677
1398,0.00649
1399,0.01164
1400,0.07691
1401,0.0142
1402,0.66241
1403,0.00852
1404,0.01411
1405,0.00731
1406,0.00689
1407,0.02514
1408,0.00821
1409,0.00975
1410,0.0105
1411,0.00732
1412,0.20595
1413,0.00733
1414,0.05105
1415,0.01551
1416,0.00836
1417,0.01606
1418,0.02836
1419,0.03476
1420,0.01338
1421,0.00973
1422,0.00944
1423,0.19782
1424,0.00991
1425,0.00879
1426,0.00751
1427,0.01074
1428,0.00506
1429,0.00485
1430,0.01466
1431,0.007
1432,0.01066
1433,0.15539
1434,0.00758
1435,0.01364
1436,0.01285
1437,0.00533
1438,0.00625
1439,0.00805
1440,0.0107
1441,0.00436
1442,0.00785
1443,0.0142
1444,0.05202
1445,0.00767
1446,0.01266
1447,0.03043
1448,0.00437
1449,0.00329
1450,0.00727
1451,0.00429
1452,0.00846
1453,0.00598
1454,0.00824
1455,0.01544
1456,0.01134
1457,0.0108
1458,0.00742
1459,0.00933
1460,0.01181
1461,0.00967
1462,0.01711
1463,0.00363
1464,0.0116
1465,0.00417
1466,0.01108
1467,0.01432
1468,0.00644
1469,0.00567
1470,0.01893
1471,0.01336
1472,0.01171
1473,0.0076
1474,0.00633
1475,0.00666
1476,0.00809
1477,0.28634
1478,0.01017
1479,0.00949
1480,0.0075
1481,0.01313
1482,0.01036
1483,0.00388
1484,0.01452
1485,0.00773
1486,0.0036
1487,0.01947
1488,0.00383
1489,0.0035
1490,0.01369
1491,0.00385
1492,0.00959
1493,0.00341
1494,0.00368
1495,0.00741
1496,0.00706
1497,0.04106
1498,0.00674
1499,0.00364
1500,0.02934
1501,0.00391
1502,0.00876
1503,0.00373
1504,0.01075
1505,0.01842
1506,0.00374
1507,0.00341
1508,0.00457
1509,0.01284
1510,0.01266
1511,0.00438
1512,0.00714
1513,0.01394
1514,0.00832
1515,0.00581
1516,0.00736
1517,0.00651
1518,0.00847
1519,0.01186
1520,0.0046
1521,0.00343
1522,0.01138
1523,0.01025
1524,0.01852
1525,0.00921
1526,0.00345
1527,0.01033
1528,0.00254
1529,0.0059
1530,0.00625
1531,0.00385
1532,0.00343
1533,0.00311
1534,0.0032
1535,0.00766
1536,0.01689
1537,0.00546
1538,0.00762
1539,0.00362
1540,0.01282
1541,0.00552
1542,0.00465
1543,0.0053
1544,0.00587
1545,0.00502
1546,0.00947
1547,0.01574
1548,0.00856
1549,0.00496
1550,0.00816
1551,0.01045
1552,0.00674
1553,0.01115
1554,0.00557
1555,0.0042
1556,0.00907
1557,0.00335
1558,0.01374
1559,0.00765
1560,0.00362
1561,0.00417
1562,0.00682
1563,0.00466
1564,0.01145
1565,0.00609
1566,0.00626
1567,0.01246
1568,0.00339
1569,0.00673
1570,0.01264
1571,0.00564
1572,0.0086
1573,0.00383
1574,0.00257
1575,0.00788
1576,0.00393
1577,0.00293
1578,0.003
1579,0.00309
1580,0.00396
1581,0.02432
1582,0.00699
1583,0.01764
1584,0.00635
1585,0.00772
1586,0.00412
1587,0.00976
1588,0.01629
1589,0.01659
1590,0.00408
1591,0.01521
1592,0.00311
1593,0.00271
1594,0.01075
1595,0.00306
1596,0.01217
1597,0.00334
1598,0.69336
1599,0.01017
1600,0.00819
1601,0.00678
1602,0.00661
1603,1.2597
1604,0.02419
1605,0.01662
1606,0.12443
1607,0.01278
1608,0.26661
1609,0.44104
1610,0.16983
1611,0.32927
1612,0.01107
1613,0.00563
1614,0.00864
1615,0.07607
1616,0.01584
1617,0.01084
1618,0.01155
1619,0.02774
1620,0.00239
1621,0.00203
1622,0.04382
1623,0.66377
1624,0.49031
1625,0.01929
1626,0.00567
1627,0.00812
1628,0.01028
1629,0.17133
1630,0.0076
1631,0.00857
1632,0.01381
1633,0.01525
1634,0.10632
1635,0.41569
1636,0.01354
1637,0.22724
1638,0.13077
1639,0.16726
1640,0.03761
1641,0.03064
1642,0.01908
1643,0.02947
1644,0.07555
1645,0.00989
1646,0.00376
1647,0.00818
1648,0.00539
1649,0.14377
1650,0.00636
1651,0.00284
1652,0.00365
1653,0.00218
1654,0.00629
1655,0.00344
1656,0.00338
1657,0.01131
1658,0.00269
1659,0.11106
1660,0.01313
1661,0.00246
1662,0.00169
1663,0.00375
1664,0.03007
1665,1.21937
1666,0.00473
1667,0.00681
1668,0.00434
1669,0.00519
1670,0.00297
1671,0.39711
1672,0.03376
1673,0.00286
1674,0.00398
1675,0.00969
1676,0.00601
1677,0.01484
1678,0.03282
1679,0.03748
1680,0.01376
1681,0.14759
1682,0.13225
1683,0.14702
1684,0.16569
1685,0.03214
1686,0.02332
1687,0.04211
1688,0.01242
1689,0.00568
1690,0.01928
1691,0.36096
1692,0.00673
1693,0.02983
1694,0.08561
1695,0.00372
1696,0.01007
1697,0.00264
1698,0.0022
1699,0.00767
1700,0.00312
1701,0.00993
1702,0.00253
1703,0.13699
1704,0.00502
1705,0.04127
1706,0.00691
1707,0.00856
1708,0.18864
1709,0.00263
1710,0.01245
1711,0.0049
1712,0.00639
1713,0.00531
1714,0.00312
1715,0.00506
1716,0.00986
1717,0.00829
1718,0.01037
1719,0.00485
1720,0.00465
1721,0.0069
1722,0.00488
1723,0.01627
1724,0.00517
1725,0.00298
1726,0.00482
1727,0.07662
1728,0.00811
1729,0.0025
1730,0.00258
1731,0.00295
1732,0.01755
1733,0.00306
1734,0.18741
1735,0.00302
1736,0.01016
1737,0.00669
1738,0.30442
1739,0.00327
1740,0.00324
1741,0.00277
1742,0.00746
1743,0.00438
1744,0.0024
1745,0.01897
1746,0.02051
1747,0.00172
1748,0.00202
1749,0.00226
1750,0.11215
1751,0.00308
1752,0.01201
1753,0.00458
1754,0.00831
1755,0.00593
1756,0.00635
1757,0.00438
1758,0.00569
1759,0.01335
1760,0.00198
1761,0.31594
1762,0.00912
1763,0.00209
1764,0.00227
1765,0.00244
1766,0.01055
1767,0.00237
1768,0.00148
1769,0.0069
1770,0.00495
1771,0.01037
1772,0.00204
1773,0.00217
1774,0.00342
1775,0.005
1776,0.00396
1777,0.00195
1778,0.00202
1779,0.00324
1780,0.03468
1781,0.00374
1782,0.00616
1783,0.0087
1784,0.15017
1785,0.01412
1786,0.00263
1787,0.00508
1788,0.00451
1789,0.01025
1790,0.00222
1791,0.0502
1792,0.03269
1793,0.00251
1794,0.00557
1795,0.13659
1796,0.00415
1797,0.00471
1798,1.71958
1799,0.00683
1800,0.00771
1801,0.00402
1802,0.01282
1803,0.01636
1804,0.00684
1805,0.00542
1806,0.00277
1807,0.00587
1808,0.09895
1809,0.19123
1810,0.00657
1811,0.03541
1812,0.00902
1813,0.00966
1814,0.00831
1815,0.03623
1816,0.00421
1817,0.04318
1818,0.07181
1819,0.23168
1820,0.00838
1821,0.02677
1822,0.01669
1823,0.00405
1824,0.01793
1825,0.00799
1826,0.01252
1827,0.00305
1828,0.00373
1829,0.00976
1830,0.05173
1831,0.00463
1832,0.00811
1833,0.00526
1834,0.00568
1835,0.01206
1836,0.00436
1837,0.00794
1838,0.01328
1839,0.00325
1840,0.0054
1841,0.00339
1842,0.00892
1843,0.00409
1844,0.00935
1845,0.0584
1846,0.00254
1847,0.004
1848,0.00745
1849,0.0052
1850,0.01127
1851,0.00478
1852,0.01007
1853,0.02304
1854,0.00927
1855,0.00443
1856,0.13025
1857,0.00369
1858,0.00259
1859,0.01058
1860,0.00208
1861,0.00646
1862,0.39397
1863,0.01644
1864,0.00396
1865,0.01681
1866,0.00235
1867,0.02142
1868,0.0041
1869,0.00404
1870,0.00498
1871,0.0019
1872,0.00564
1873,0.00477
1874,0.00296
